,Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Degree Attributes,Schedule Information,Class,GPA
1385,2020,Fall,2020-fa,ECE,385,Digital Systems Laboratory,"Design, build, and test digital systems using transistor-transistor logic (TTL), SystemVerilog, and field-programmable gate arrays (FPGAs). Topics include combinational and sequential logic, storage elements, input/output and display, timing analysis, design tradeoffs, synchronous and asynchronous design methods, datapath and controller, microprocessor design, software/hardware co-design, and system-on-a-chip. Prerequisite: ECE 110 and ECE 220.",3 hours.,,Students must register for one lab and one lecture section.,ECE385,3.21
1386,2020,Fall,2020-fa,ECE,391,Computer Systems Engineering,"Concepts and abstractions central to the development of modern computing systems, with an emphasis on the systems software that controls interaction between devices and other hardware and application programs. Input-output semantics; synchronization; interrupts; multitasking; virtualization of abstractions. Term-based projects. Credit is not given for both ECE 391 and CS 241. Prerequisite: ECE 220 or CS 233.",4 hours.,,,ECE391,3.07
1387,2020,Fall,2020-fa,ECE,395,Advanced Digital Projects Lab,"Planning, designing, executing, and documenting a microcomputer-based project. Emphasis on hardware but special projects may require an equal emphasis on software. May be repeated in separate terms. Prerequisite: ECE 385.",2 OR 3 hours.,,,ECE395,3.68
1388,2020,Fall,2020-fa,ECE,396,Honors Project,Special project or reading course for James Scholars in engineering. May be repeated. Prerequisite: Consent of instructor.,1 TO 4 hours.,,,ECE396,
1389,2020,Fall,2020-fa,ECE,397,Individual Study in ECE,Individual Projects. Approved for both letter and S/U grading. May be repeated. Prerequisite: Consent of instructor. Approved written application to department as specified by department or instructor is required.,0 TO 4 hours.,,,ECE397,
1390,2020,Fall,2020-fa,ECE,401,Signal and Image Analysis,"An introduction to signal analysis and processing methods for advanced undergraduates or graduate students in the biological, physical, social, engineering and computer sciences. Signal analysis methods and their capabilities, weaknesses, and artifacts with an emphasis on their practical application. Significant hands-on processing and interpretation of real data using MATLAB. 4 undergraduate hours. 4 graduate hours. Credit is not given for both ECE 310 and ECE 401. Prerequisite: MATH 220.",4 hours.,,,ECE401,3.79
1391,2020,Fall,2020-fa,ECE,402,Electronic Music Synthesis,Historical survey of electronic and computer music technology; parameters of musical expression and their codification; analysis and synthesis of fixed sound spectra; time-variant spectrum analysis/synthesis of musical sounds; algorithms for dynamic sound synthesis. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 310.,3 hours.,,,ECE402,3.53
1392,2020,Fall,2020-fa,ECE,408,Applied Parallel Programming,"Parallel programming with emphasis on developing applications for processors with many computation cores. Computational thinking, forms of parallelism, programming models, mapping computations to parallel hardware, efficient data structures, paradigms for efficient parallel algorithms, and application case studies. Same as CS 483 and CSE 408. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 220.",4 hours.,,,ECE408,3.32
1393,2020,Fall,2020-fa,ECE,411,Computer Organization &amp; Design,"Basic computer organization and design: integer and floating-point computer arithmetic; control unit design; pipelining; system interconnect; memory organization; I/O design; reliability and performance evaluation. Laboratory for computer design implementation, simulation, and layout. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 391 or CS 241.",4 hours.,,Students must register for one lab and one discussion section.,ECE411,3.02
1394,2020,Fall,2020-fa,ECE,414,Biomedical Instrumentation,Same as BIOE 414. See BIOE 414.,3 hours.,,,ECE414,
1395,2020,Fall,2020-fa,ECE,415,Biomedical Instrumentation Lab,Same as BIOE 415. See BIOE 415.,2 hours.,,,ECE415,
1396,2020,Fall,2020-fa,ECE,417,Multimedia Signal Processing,"Characteristics of speech and image signals; important analysis and synthesis tools for multimedia signal processing including subspace methods, Bayesian networks, hidden Markov models, and factor graphs; applications to biometrics (person identification), human-computer interaction (face and gesture recognition and synthesis), and audio-visual databases (indexing and retrieval). Emphasis on a set of MATLAB machine problems providing hands-on experience. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 310 and ECE 313.",4 hours.,,,ECE417,3.61
1397,2020,Fall,2020-fa,ECE,420,Embedded DSP Laboratory,"Development of real-time digital signal processing (DSP) systems using a DSP microprocessor; several structured laboratory exercises, such as sampling and digital filtering; followed by an extensive DSP project of the student's choice. 2 undergraduate hours. 2 graduate hours. Prerequisite: ECE 310.",2 hours.,,,ECE420,3.63
1398,2020,Fall,2020-fa,ECE,422,Computer Security I,Same as CS 461. See CS 461.,4 hours.,,,ECE422,
1399,2020,Fall,2020-fa,ECE,428,Distributed Systems,Same as CS 425. See CS 425.,3 OR 4 hours.,,,ECE428,
1400,2020,Fall,2020-fa,ECE,437,Sensors and Instrumentation,"Hands-on exposure to fundamental technology and practical application of sensors. Capacitive, inductive, optical, electromagnetic, and other sensing methods are examined. Instrumentation techniques incorporating computer control, sampling, and data collection and analysis are reviewed in the context of real-world scenarios. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 329.",3 hours.,,,ECE437,3.73
1401,2020,Fall,2020-fa,ECE,438,Communication Networks,Same as CS 438. See CS 438.,3 OR 4 hours.,,,ECE438,
1402,2020,Fall,2020-fa,ECE,439,Wireless Networks,"Overview of wireless network architectures including cellular networks, local area networks, multi-hop wireless networks such as ad hoc networks, mesh networks, and sensor networks; capacity of wireless networks; medium access control, routing protocols, and transport protocols for wireless networks; mechanisms to improve performance and security in wireless networks; energy-efficient protocols for sensor networks. Same as CS 439. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 241 or ECE 391; one of MATH 461, MATH 463, ECE 313.",3 OR 4 hours.,,,ECE439,3.55
1403,2020,Fall,2020-fa,ECE,441,Physcs &amp; Modeling Semicond Dev,"Advanced concepts including generation-recombination, hot electron effects, and breakdown mechanisms; essential features of small ac characteristics, switching and transient behavior of p-n junctions, and bipolar and MOS transistors; fundamental issues for device modeling; perspective and limitations of Si-devices. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 340.",3 hours.,,,ECE441,3.29
1404,2020,Fall,2020-fa,ECE,444,IC Device Theory &amp; Fabrication,"Fabrication lab emphasizing physical theory and design of devices suitable for integrated circuitry; electrical properties of semiconductors and techniques (epitaxial growth, oxidation, photolithography diffusion, ion implantation, metallization, and characterization) for fabricating integrated circuit devices such as p-n junction diodes, bipolar transistors, and field effect transistors. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 340.",4 hours.,,,ECE444,3.35
1405,2020,Fall,2020-fa,ECE,445,Senior Design Project Lab,"Individual design projects in various areas of electrical and computer engineering; projects are chosen by students with approval of instructor. A professionally kept lab notebook, a written report, prepared to journal publication standards, and an oral presentation required. 4 undergraduate hours. No graduate credit.",4 hours.,Advanced Composition course.,Additional Laboratory time to be arranged in 2070 ECEB.,ECE445,3.16
1406,2020,Fall,2020-fa,ECE,447,Active Microwave Ckt Design,"Microwave circuit design of amplifiers, oscillators, and mixers. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350 and ECE 453.",3 hours.,,,ECE447,3.7
1407,2020,Fall,2020-fa,ECE,448,Artificial Intelligence,Same as CS 440. See CS 440.,3 OR 4 hours.,,,ECE448,
1408,2020,Fall,2020-fa,ECE,449,Machine Learning,Same as CS 446. See CS 446.,3 OR 4 hours.,,,ECE449,
1409,2020,Fall,2020-fa,ECE,452,Electromagnetic Fields,Plane waves at oblique incidence; wave polarization; anisotropic media; radiation; space communications; waveguides. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 350.,3 hours.,,,ECE452,3.59
1410,2020,Fall,2020-fa,ECE,453,Wireless Communication Systems,"Design of a radio system for transmission of information; modulation, receivers, impedance matching, oscillators, two-port network analysis, receiver and antenna noise, nonlinear effects, mixers, phase-locked loops. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 329, credit or concurrent registration in ECE 342.",4 hours.,,,ECE453,3.15
1411,2020,Fall,2020-fa,ECE,459,Communications Systems,Analog underpinning of analog and digital communication systems: representation of signals and systems in the time and frequency domains; analog modulation schemes; random processes; prediction and noise analysis using random processes; noise sensitivity and bandwidth requirements of modulation schemes. Brief introduction to digital communications. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 313.,3 hours.,,,ECE459,3.22
1412,2020,Fall,2020-fa,ECE,462,Logic Synthesis,"Unate function theory, unate recursive paradigm, synthesis of two-level logic, synthesis of incompletely specified combinational logic, multi-level logic synthesis, binary decision diagrams, finite state machine synthesis, automatic test pattern generation and design for test, equivalence checking and reachability analysis of finite machines, and technology mapping. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 220 or CS 233.",3 hours.,,,ECE462,3.24
